ID;Education;Marital_Status;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;nb_enfants;Nb_personnes_foyer;Age;Tenure;TotalMnt;TotalPurchases;AcceptedCmpTotal;Children;Is_Parent;Anciennete_mois;NumWebPurchasesMonth;Taux_conversion_web
1010;Graduation;Together;46931.0;2;1;94;41;0;17;3;1;16;2;1;1;3;3;0;0;0;0;0;0;0;3;5;48;3905;78;7;0;3;1;128.3;0.007794232268121589;0.26
8977;Basic;Single;16581.0;0;0;51;1;3;4;2;3;11;1;0;0;3;4;0;0;0;0;0;0;0;0;1;40;4372;24;4;0;0;0;143.6;0.0;0.0
4756;2n Cycle;Divorced;63998.0;0;0;42;176;29;818;0;33;112;1;7;6;11;4;0;0;0;0;0;0;1;0;1;73;4030;1168;25;0;0;0;132.4;0.052870090634441085;1.32
3412;Master;Married;67381.0;0;1;67;815;8;53;11;0;70;4;2;2;9;7;0;1;0;0;0;0;0;1;3;74;4369;957;17;1;1;1;143.5;0.013937282229965157;0.2
606;Graduation;Single;25930.0;1;1;87;6;1;2;2;0;4;1;1;0;2;7;0;0;0;0;0;0;0;2;3;58;4101;15;4;0;2;1;134.7;0.007423904974016333;0.11
5961;Graduation;Married;42693.0;1;0;29;8;4;20;6;3;16;1;1;0;3;5;0;0;0;0;0;0;0;1;3;47;3861;57;5;0;1;1;126.8;0.007886435331230283;0.16
2975;Graduation;Together;85606.0;0;1;89;717;42;864;219;30;84;2;6;7;9;3;0;0;0;1;0;0;0;1;3;49;4433;1956;24;1;1;1;145.6;0.04120879120879121;1.37
2894;Graduation;Single;72903.0;0;0;74;1067;138;750;0;19;39;1;7;5;8;4;0;1;1;1;0;0;1;0;1;40;4082;2013;21;3;0;0;134.1;0.05219985085756898;1.3
7613;2n Cycle;Together;49669.0;1;0;97;166;5;107;11;8;29;2;5;1;6;6;0;0;0;0;0;0;0;1;3;51;3875;326;14;0;1;1;127.3;0.03927729772191673;0.65
10542;PhD;Married;36778.0;1;1;63;29;4;34;2;4;4;3;3;0;3;9;0;0;0;0;0;0;0;2;4;57;4532;77;9;0;2;1;148.9;0.020147750167897917;0.22
8015;PhD;Divorced;85696.0;0;0;88;714;76;395;116;0;12;1;4;6;9;1;0;0;0;0;0;0;1;0;1;63;4261;1313;20;0;0;0;140.0;0.02857142857142857;2.86
11166;Graduation;Married;49678.0;0;1;81;229;5;56;3;2;20;2;6;2;4;7;0;0;0;0;0;0;0;1;3;64;4351;315;14;0;1;1;142.9;0.04198740377886634;0.6
523;Graduation;Married;37155.0;1;0;51;23;0;26;7;15;3;1;2;0;4;5;0;0;0;0;0;0;0;1;3;36;4353;74;7;0;1;1;143.0;0.013986013986013986;0.28
4066;2n Cycle;Divorced;21282.0;1;0;76;1;5;8;4;8;20;2;2;1;2;6;0;0;0;0;0;0;0;1;2;47;3888;46;7;0;1;1;127.7;0.015661707126076743;0.26
8414;PhD;Single;33419.0;0;1;76;56;0;12;0;0;18;2;2;0;4;7;0;0;0;0;0;0;0;1;2;63;4155;86;8;0;1;1;136.5;0.014652014652014652;0.21
819;Graduation;Widowed;63285.0;0;0;84;508;124;249;50;38;134;1;6;5;13;3;0;0;0;0;0;0;0;0;1;80;4075;1103;25;0;0;0;133.9;0.04480955937266617;1.49
4961;Master;Together;21255.0;1;0;56;29;0;25;2;2;3;4;2;1;4;4;0;0;0;0;0;0;0;1;3;51;3998;61;11;0;1;1;131.3;0.01523229246001523;0.38
749;Graduation;Together;42162.0;1;0;31;46;7;59;2;4;27;2;3;1;3;6;1;0;0;0;0;0;1;1;3;44;4061;145;9;1;1;1;133.4;0.022488755622188904;0.37
5430;Graduation;Together;54450.0;1;1;0;454;0;171;8;19;32;12;9;2;8;8;0;0;0;0;0;0;0;2;4;69;4492;684;31;0;2;1;147.6;0.06097560975609757;0.76
7755;PhD;Married;57744.0;0;1;91;350;3;39;0;0;19;2;9;1;4;8;0;0;0;0;0;0;0;1;3;71;4068;411;16;0;1;1;133.6;0.06736526946107785;0.84
10525;Graduation;Single;26576.0;1;0;40;10;0;8;0;0;9;1;1;0;2;9;1;0;0;0;0;0;1;1;2;39;4463;27;4;1;1;1;146.6;0.0068212824010914054;0.08
1453;PhD;Widowed;57513.0;0;0;59;735;40;183;52;20;30;2;9;3;13;6;0;0;0;0;0;0;0;0;1;82;4197;1060;27;0;0;0;137.9;0.06526468455402465;1.09
8310;Graduation;Together;68142.0;0;1;96;897;126;196;91;112;37;3;10;4;7;6;0;0;0;0;0;0;0;1;3;61;4508;1459;24;0;1;1;148.1;0.0675219446320054;1.13
10710;Graduation;Married;7500.0;0;1;61;5;2;3;3;0;5;1;1;0;2;8;0;0;0;0;0;0;0;1;3;46;4508;18;4;0;1;1;148.1;0.006752194463200541;0.08
5031;Graduation;Together;83145.0;0;0;14;777;35;731;39;137;114;1;5;9;11;2;0;0;1;0;0;0;1;0;2;51;4484;1833;26;1;0;0;147.3;0.03394433129667345;1.7
2613;Master;Married;54197.0;0;1;16;162;6;37;6;13;13;2;1;3;6;1;0;0;0;0;0;0;0;1;3;65;3926;237;12;0;1;1;129.0;0.007751937984496124;0.78
213;PhD;Single;23091.0;1;1;98;35;0;11;0;0;2;4;2;1;3;7;0;0;0;0;0;0;0;2;3;62;3871;48;10;0;2;1;127.2;0.015723270440251572;0.22
967;Graduation;Married;46049.0;1;1;11;342;9;112;19;14;19;10;5;2;9;7;0;0;0;0;0;0;1;2;4;49;4182;515;26;0;2;1;137.4;0.036390101892285295;0.52
1077;Graduation;Together;56715.0;0;0;52;258;105;239;237;172;9;1;7;3;4;4;0;0;0;0;0;0;0;0;2;51;4410;1020;15;0;0;0;144.9;0.04830917874396135;1.21
7959;Graduation;Married;79410.0;0;0;19;658;80;483;123;13;13;1;3;2;5;1;0;0;0;0;0;0;0;0;2;64;3870;1370;11;0;0;0;127.1;0.023603461841070025;2.36
640;Graduation;Married;57304.0;0;1;61;356;80;329;138;17;106;2;7;6;10;5;0;0;0;0;0;0;0;1;3;74;4314;1026;25;0;1;1;141.7;0.04940014114326041;0.99
4252;Graduation;Married;44375.0;0;1;73;213;5;28;7;7;41;1;4;1;6;5;0;0;0;0;0;0;0;1;3;60;3937;301;12;0;1;1;129.3;0.03093580819798917;0.62
6218;Graduation;Married;59594.0;0;1;74;457;4;29;0;0;9;1;8;1;7;7;0;1;0;0;0;0;0;1;3;60;4456;499;17;1;1;1;146.4;0.0546448087431694;0.78
6905;Graduation;Together;80685.0;0;0;55;241;45;604;34;26;54;1;6;4;10;2;0;0;0;0;0;0;0;0;2;31;4515;1004;21;0;0;0;148.3;0.040458530006743085;2.02
5922;PhD;Married;40344.0;0;1;48;210;0;6;0;0;2;2;4;1;5;7;0;0;0;0;0;0;0;1;3;51;4098;218;12;0;1;1;134.6;0.02971768202080238;0.42
3598;Graduation;Married;62710.0;0;1;53;441;35;83;7;29;11;4;4;2;12;4;0;0;0;0;0;0;0;1;3;53;4241;606;22;0;1;1;139.3;0.028715003589375447;0.72
6116;2n Cycle;Married;48985.0;0;1;13;19;13;18;10;7;8;1;1;1;3;3;0;0;0;0;0;0;0;1;3;57;4198;75;6;0;1;1;137.9;0.00725163161711385;0.24
6263;Graduation;Together;35322.0;1;2;34;28;9;37;12;7;13;3;2;0;4;8;0;0;0;0;0;0;0;3;5;57;4515;106;9;0;3;1;148.3;0.013486176668914362;0.17
10486;Graduation;Married;77142.0;0;0;54;476;75;162;29;151;97;1;4;4;8;2;0;0;0;0;0;0;0;0;2;77;4235;990;17;0;0;0;139.1;0.02875629043853343;1.44
2410;Graduation;Single;81657.0;0;0;69;364;40;425;158;60;50;1;3;4;8;1;0;0;0;0;0;0;0;0;1;56;3997;1097;16;0;0;0;131.3;0.022848438690022847;2.28
193;Basic;Married;14421.0;0;0;81;0;0;2;3;3;8;1;1;0;2;5;1;0;0;0;0;0;0;0;2;29;3971;16;4;1;0;0;130.5;0.007662835249042145;0.15
8278;PhD;Married;74214.0;0;0;3;863;83;547;86;99;33;1;8;2;5;5;0;0;0;0;0;0;0;0;2;35;4511;1711;16;0;0;0;148.2;0.05398110661268556;1.08
10660;Master;Married;66726.0;1;1;61;349;7;35;0;0;47;3;8;2;4;7;0;1;0;0;0;0;0;2;4;68;4007;438;17;1;2;1;131.6;0.060790273556231005;0.87
8686;Basic;Together;23724.0;1;0;65;5;23;15;0;18;14;2;2;0;3;8;0;0;0;0;0;0;0;1;3;46;4376;75;7;0;1;1;143.8;0.013908205841446452;0.17
1604;Master;Married;47353.0;0;1;93;184;2;19;8;8;4;3;2;2;6;5;0;0;0;0;0;0;0;1;3;65;4067;225;13;0;1;1;133.6;0.014970059880239521;0.3
5907;Master;Married;33444.0;1;1;24;8;0;8;0;0;2;1;1;0;2;8;0;0;0;0;0;0;0;2;4;73;4442;18;4;0;2;1;145.9;0.006854009595613434;0.09
10669;Graduation;Married;54386.0;0;1;8;277;21;64;62;21;25;2;3;2;10;3;0;0;0;0;0;0;0;1;3;44;4247;470;17;0;1;1;139.5;0.021505376344086023;0.72
2918;Graduation;Divorced;28510.0;1;1;72;44;5;19;0;4;19;3;2;0;4;5;0;0;0;0;0;0;0;2;3;44;4281;91;9;0;2;1;140.6;0.01422475106685633;0.28
5735;Master;Single;90638.0;0;0;29;1156;120;915;94;144;96;1;3;4;10;1;0;0;1;0;0;0;0;0;1;34;3975;2525;18;1;0;0;130.6;0.022970903522205207;2.3
359;Graduation;Together;48070.0;0;1;33;373;14;83;6;9;19;3;8;2;6;7;0;0;0;0;0;1;0;1;3;75;4371;504;19;0;1;1;143.6;0.05571030640668524;0.8
8387;Graduation;Married;43140.0;0;1;68;134;8;76;6;0;11;1;4;1;5;6;0;0;0;0;0;0;0;1;3;68;4379;235;11;0;1;1;143.9;0.02779708130646282;0.46
1829;PhD;Divorced;54959.0;0;1;55;1148;0;60;0;0;24;3;9;5;4;7;0;1;0;0;0;0;1;1;2;64;4365;1232;21;1;1;1;143.4;0.06276150627615062;0.9
3839;Basic;Single;15056.0;1;1;76;6;12;3;21;6;40;5;2;2;3;5;0;0;0;0;0;0;0;2;3;67;4261;88;12;0;2;1;140.0;0.014285714285714285;0.29
9392;Graduation;Single;26954.0;1;0;17;4;1;11;0;0;1;1;1;0;2;7;0;0;0;0;0;0;0;1;2;54;3891;17;4;0;1;1;127.8;0.00782472613458529;0.11
2292;Graduation;Single;22327.0;1;0;94;5;4;8;2;0;5;1;1;0;3;5;0;0;0;0;0;0;0;1;2;40;4170;24;5;0;1;1;137.0;0.0072992700729927005;0.15
10466;Graduation;Married;44393.0;1;1;86;24;2;20;2;2;10;2;1;0;4;4;0;0;0;0;0;0;0;2;4;60;4150;60;7;0;2;1;136.3;0.007336757153338224;0.18
9855;PhD;Single;62000.0;0;1;25;899;0;101;0;0;20;1;6;6;13;4;0;0;0;1;0;0;0;1;2;73;4147;1020;26;1;1;1;136.2;0.04405286343612335;1.1
4088;PhD;Together;31497.0;0;1;22;108;1;28;13;1;4;2;3;1;4;8;0;0;0;0;0;0;0;1;3;63;4409;155;10;0;1;1;144.8;0.020718232044198894;0.26
5231;2n Cycle;Married;45894.0;0;2;15;27;2;7;0;2;13;1;1;0;3;5;0;0;0;0;0;0;0;2;4;51;3961;51;5;0;2;1;130.1;0.007686395080707149;0.15
590;Master;Divorced;78579.0;0;0;35;816;66;549;216;66;99;1;5;6;4;3;0;0;0;0;0;0;1;0;1;55;4393;1812;16;0;0;0;144.3;0.03465003465003465;1.16
8732;Master;Widowed;67369.0;0;1;81;1298;0;70;37;14;42;4;7;4;10;4;0;1;1;0;0;0;1;1;2;56;4428;1461;25;2;1;1;145.5;0.048109965635738834;1.2
2315;Graduation;Divorced;58401.0;0;1;55;10;0;11;17;29;29;1;1;2;2;4;0;0;0;0;0;0;0;1;2;65;3909;96;6;0;1;1;128.4;0.00778816199376947;0.19
3515;Graduation;Single;62307.0;0;1;94;87;13;34;10;6;10;1;4;0;4;5;0;0;0;0;0;0;0;1;2;73;3971;160;9;0;1;1;130.5;0.03065134099616858;0.61
2245;Master;Married;43641.0;1;1;50;57;2;51;4;2;23;3;2;1;4;6;0;0;0;0;0;0;0;2;4;56;4272;139;10;0;2;1;140.3;0.014255167498218103;0.24
6606;Master;Married;70091.0;1;0;11;964;34;137;15;0;11;2;5;2;10;8;0;1;0;0;0;0;0;1;3;56;4294;1161;19;1;1;1;141.1;0.03543586109142452;0.44
5545;PhD;Married;78075.0;0;0;72;572;8;259;34;35;80;1;3;5;5;1;0;0;0;0;0;0;0;0;2;53;3924;988;14;0;0;0;128.9;0.023273855702094646;2.33
7342;2n Cycle;Widowed;59184.0;0;1;6;341;142;113;259;151;66;3;6;6;12;5;0;0;0;0;0;0;0;1;2;64;4497;1072;27;0;1;1;147.7;0.04062288422477996;0.81
837;Graduation;Married;54809.0;1;1;0;63;6;57;13;13;22;4;2;1;5;4;0;0;0;0;0;0;0;2;4;48;4130;174;12;0;2;1;135.7;0.014738393515106855;0.37
9500;Graduation;Married;58113.0;0;1;66;221;104;169;102;78;84;3;9;2;8;7;0;0;0;0;0;1;0;1;3;66;4359;758;22;0;1;1;143.2;0.06284916201117319;0.9
3602;Master;Married;51412.0;0;1;42;140;3;29;4;5;14;2;3;2;4;4;0;0;0;0;0;0;0;1;3;67;4019;195;11;0;1;1;132.0;0.022727272727272728;0.57
2995;Master;Together;66636.0;0;0;64;291;10;689;84;10;0;1;3;4;9;1;0;0;0;0;0;0;0;0;2;68;4155;1084;17;0;0;0;136.5;0.02197802197802198;2.2
1118;Master;Married;50965.0;0;1;87;544;13;85;8;6;29;3;10;4;5;8;1;0;0;0;0;0;0;1;3;69;4333;685;22;1;1;1;142.3;0.07027406886858749;0.88
3068;Graduation;Married;18351.0;0;0;1;1;12;9;0;14;7;1;2;0;3;7;0;0;0;0;0;0;0;0;2;35;4082;43;6;0;0;0;134.1;0.014914243102162566;0.21
8955;PhD;Together;40451.0;0;2;54;35;0;4;0;0;10;1;1;1;2;5;1;0;0;0;0;0;0;2;4;68;3972;49;5;1;2;1;130.5;0.007662835249042145;0.15
945;Graduation;Together;36317.0;0;1;53;87;3;25;3;2;13;2;3;0;4;7;0;0;0;0;0;0;0;1;3;60;4242;133;9;0;1;1;139.4;0.02152080344332855;0.31
5644;Graduation;Together;42213.0;0;1;96;309;3;24;4;3;20;2;5;1;7;7;0;1;0;0;0;0;0;1;3;68;4099;363;15;1;1;1;134.7;0.03711952487008167;0.53
7192;Graduation;Together;65748.0;0;1;58;172;73;93;95;78;34;2;2;4;10;1;0;0;0;0;0;1;0;1;3;70;4279;545;18;0;1;1;140.6;0.01422475106685633;1.42
2324;Graduation;Together;77044.0;0;1;12;625;38;242;50;34;76;2;7;11;11;4;1;0;0;0;0;0;0;1;3;53;4084;1065;31;1;1;1;134.2;0.05216095380029807;1.3
697;Graduation;Together;74918.0;0;0;78;972;59;913;25;19;59;1;5;9;6;3;0;0;1;0;0;0;0;0;2;56;4313;2047;21;1;0;0;141.7;0.035285815102328866;1.18
3439;Graduation;Married;56721.0;1;1;64;157;6;39;6;13;75;5;4;1;5;6;0;0;0;0;0;0;0;2;4;53;4445;296;15;0;2;1;146.0;0.0273972602739726;0.46
1506;Graduation;Single;42160.0;1;1;26;48;9;45;3;15;20;4;2;1;4;6;0;0;0;0;0;0;1;2;3;50;4205;140;11;0;2;1;138.1;0.01448225923244026;0.24
232;Graduation;Single;61559.0;0;1;8;279;83;88;32;14;34;1;4;2;10;3;0;0;0;0;0;0;0;1;2;60;4186;530;17;0;1;1;137.5;0.02909090909090909;0.97
8876;PhD;Together;33629.0;1;1;49;132;0;16;0;0;4;5;3;1;4;9;0;0;0;0;0;0;0;2;4;62;4529;152;13;0;2;1;148.8;0.020161290322580645;0.22
9739;Graduation;Single;34377.0;0;1;55;62;0;22;3;1;26;2;2;2;2;7;0;0;0;0;0;0;0;1;2;62;4365;114;8;0;1;1;143.4;0.01394700139470014;0.2
10395;Basic;Single;8940.0;1;0;25;1;45;3;4;6;42;3;3;1;3;8;0;0;0;0;0;0;0;1;2;39;4515;101;10;0;1;1;148.3;0.020229265003371542;0.25
1176;Graduation;Married;26228.0;1;0;50;2;6;4;3;1;9;1;1;0;2;8;0;0;0;0;0;0;0;1;3;52;4119;25;4;0;1;1;135.3;0.007390983000739097;0.09
1627;2n Cycle;Divorced;77297.0;0;0;84;408;61;109;48;122;41;1;5;7;9;4;0;0;0;1;0;0;0;0;1;68;4358;789;22;1;0;0;143.2;0.03491620111731844;0.87
938;Graduation;Married;40211.0;1;1;30;51;1;7;2;1;25;2;2;1;2;8;1;0;0;0;0;0;0;2;4;44;4173;87;7;1;2;1;137.1;0.014587892049598834;0.18
2740;PhD;Widowed;33438.0;1;1;81;62;1;16;3;2;6;4;2;1;4;5;0;0;0;0;0;0;0;2;3;67;4119;90;11;0;2;1;135.3;0.014781966001478195;0.3
257;PhD;Married;75032.0;0;1;74;952;12;180;47;12;12;2;5;4;9;3;0;0;0;0;0;0;0;1;3;66;4266;1215;20;0;1;1;140.1;0.03568879371877231;1.19
4058;PhD;Single;61284.0;0;0;76;618;15;106;20;7;45;1;11;2;8;6;0;1;0;0;0;0;0;0;1;70;4099;811;22;1;0;0;134.7;0.08166295471417967;1.36
7736;Graduation;Married;22518.0;1;0;36;11;7;12;2;2;27;2;2;1;2;5;1;0;0;0;0;0;1;1;3;39;4454;61;7;1;1;1;146.3;0.01367053998632946;0.27
8210;Master;Married;54730.0;0;1;64;318;3;17;4;7;56;5;4;1;8;4;0;0;0;0;0;0;0;1;3;50;4157;405;18;0;1;1;136.6;0.029282576866764276;0.73
833;Master;Married;38452.0;1;1;62;56;0;14;0;0;2;3;3;0;3;7;0;0;0;0;0;0;0;2;4;70;3930;72;9;0;2;1;129.1;0.023237800154918668;0.33
6230;Graduation;Divorced;44421.0;1;1;53;110;5;59;7;1;7;5;5;0;4;8;0;0;0;0;0;0;0;2;3;54;4338;189;14;0;2;1;142.5;0.03508771929824561;0.44
7325;PhD;Together;38197.0;1;0;86;23;0;11;2;1;3;1;1;0;3;5;0;0;0;0;0;0;0;1;3;39;4204;40;5;0;1;1;138.1;0.00724112961622013;0.14
1307;Graduation;Divorced;41986.0;0;1;15;27;5;8;8;3;12;3;3;0;4;4;0;0;0;0;0;0;0;1;2;47;3979;63;10;0;1;1;130.7;0.022953328232593728;0.57
1502;Graduation;Together;28427.0;1;0;67;18;3;19;3;3;6;2;2;0;3;8;0;0;0;0;0;0;0;1;3;42;4304;52;7;0;1;1;141.4;0.014144271570014143;0.18
6211;PhD;Together;37395.0;1;0;47;18;0;9;0;1;11;1;1;0;3;6;0;0;0;0;0;0;0;1;3;49;3897;39;5;0;1;1;128.0;0.0078125;0.13
843;Graduation;Married;64722.0;1;0;47;303;0;280;60;147;15;4;8;2;11;6;0;0;0;0;0;0;0;1;3;54;3873;805;25;0;1;1;127.2;0.06289308176100629;1.05
4174;Master;Together;55249.0;0;1;81;97;1;19;2;0;11;1;2;1;4;3;0;0;0;0;0;0;0;1;3;69;3912;130;8;0;1;1;128.5;0.01556420233463035;0.52
9757;Graduation;Together;84906.0;0;0;98;997;15;414;99;30;76;1;5;6;12;2;0;1;1;0;1;0;0;0;2;53;4107;1631;24;3;0;0;134.9;0.037064492216456635;1.85
286;Graduation;Single;44213.0;1;1;48;95;11;35;0;4;7;4;2;1;5;6;0;0;0;0;0;0;0;2;3;73;4051;152;12;0;2;1;133.1;0.015026296018031555;0.25
11086;Basic;Single;25707.0;1;0;18;1;6;2;3;6;3;1;1;0;3;7;0;0;0;0;0;0;0;1;2;41;4001;21;5;0;1;1;131.4;0.0076103500761035;0.11
1921;PhD;Married;59062.0;2;1;74;46;1;12;3;0;9;2;2;0;3;4;0;0;0;0;0;0;0;3;5;58;4108;71;7;0;3;1;135.0;0.014814814814814815;0.37
4138;Graduation;Single;76624.0;0;1;68;411;106;147;54;115;66;1;5;10;7;1;1;0;0;0;0;0;0;1;2;63;3875;899;23;1;1;1;127.3;0.03927729772191673;3.93
7718;Master;Together;66000.0;0;0;36;244;51;270;101;0;45;1;1;3;5;1;0;0;0;0;0;0;0;0;2;78;3909;711;10;0;0;0;128.4;0.00778816199376947;0.78
1291;PhD;Together;27683.0;1;0;90;152;9;121;12;12;45;4;6;2;4;8;0;0;0;0;0;0;0;1;3;47;4533;351;16;0;1;1;148.9;0.040295500335795834;0.5
6862;Graduation;Divorced;1730.0;0;0;65;1;1;3;1;1;1;15;0;0;0;20;0;0;0;0;0;0;0;0;1;54;3881;8;15;0;0;0;127.5;0.0;0.0
4136;Basic;Single;7500.0;1;0;63;10;17;18;8;26;40;4;3;2;2;9;0;0;0;0;0;0;0;1;2;33;4412;119;11;0;1;1;144.9;0.020703933747412008;0.23
803;Graduation;Together;40521.0;1;1;82;12;0;5;0;0;4;1;0;1;2;5;0;0;0;0;0;0;0;2;4;57;4289;21;4;0;2;1;140.9;0.0;0.0
4298;PhD;Together;20427.0;1;0;63;5;0;4;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0;1;3;52;3936;10;4;0;1;1;129.3;0.007733952049497292;0.1
10833;Graduation;Married;65106.0;0;1;55;790;19;133;12;0;19;3;8;3;13;6;0;1;0;0;0;0;0;1;3;50;3875;973;27;1;1;1;127.3;0.06284367635506677;1.05
9606;PhD;Married;69969.0;0;0;64;882;29;514;38;29;44;1;4;2;6;3;0;0;1;1;0;0;1;0;2;60;4145;1536;13;2;0;0;136.2;0.029368575624082235;0.98
8534;Graduation;Married;67433.0;0;2;51;615;28;259;12;48;30;4;6;5;13;4;0;1;0;0;0;0;0;2;4;73;4187;992;28;1;2;1;137.5;0.04363636363636364;1.09
5153;PhD;Married;77766.0;0;1;97;1004;59;265;115;59;27;2;11;10;11;6;1;0;0;0;0;0;1;1;3;58;4331;1529;34;1;1;1;142.3;0.07730147575544623;1.29
961;Graduation;Married;74716.0;0;1;92;133;27;421;13;195;71;2;7;3;5;4;0;0;0;0;0;0;0;1;3;53;4129;860;17;0;1;1;135.6;0.051622418879056046;1.29
6653;PhD;Married;55158.0;1;1;72;293;0;87;4;11;23;4;7;2;5;7;0;0;0;0;0;0;1;2;4;55;4538;418;18;0;2;1;149.1;0.04694835680751174;0.67
9094;2n Cycle;Married;62972.0;0;1;39;313;15;47;20;0;192;2;7;4;3;6;0;0;0;0;0;0;1;1;3;70;4534;587;16;0;1;1;148.9;0.04701141705842848;0.78
810;Graduation;Married;74190.0;0;1;49;151;81;86;168;91;64;2;4;2;11;2;0;0;0;0;0;0;0;1;3;50;3887;641;19;0;1;1;127.7;0.031323414252153486;1.57
5493;Graduation;Married;39356.0;1;1;21;15;0;2;0;0;6;1;1;0;2;6;1;0;0;0;0;0;0;2;4;49;3941;23;4;1;2;1;129.5;0.007722007722007722;0.13
2147;Graduation;Together;76653.0;0;0;91;736;63;946;219;189;126;1;4;7;11;2;0;0;1;1;0;0;0;0;2;56;4156;2279;23;2;0;0;136.5;0.029304029304029304;1.47
3979;PhD;Divorced;90687.0;0;0;98;982;17;672;23;34;51;1;6;2;8;2;0;0;1;0;0;0;1;0;1;42;4242;1779;17;1;0;0;139.4;0.0430416068866571;2.15
6049;Master;Together;73450.0;0;0;85;1142;51;415;90;69;37;1;7;8;11;3;1;0;0;1;0;0;0;0;2;43;4045;1804;27;2;0;0;132.9;0.0526711813393529;1.76
8147;Graduation;Married;31454.0;1;1;40;28;0;11;0;0;9;3;2;0;3;8;0;0;0;0;0;0;0;2;4;65;4197;48;8;0;2;1;137.9;0.0145032632342277;0.18
1857;Graduation;Single;47139.0;1;1;2;46;0;12;0;2;23;2;2;1;2;7;0;0;0;0;0;0;1;2;3;73;3954;83;7;0;2;1;129.9;0.01539645881447267;0.22
5207;PhD;Married;53378.0;1;1;41;489;6;152;8;6;132;10;9;4;6;8;0;0;0;0;0;0;1;2;4;62;4482;793;29;0;2;1;147.2;0.061141304347826095;0.76
11114;Graduation;Together;19656.0;1;0;94;25;4;9;6;8;32;3;2;1;3;7;0;0;0;0;0;0;0;1;3;55;4345;84;9;0;1;1;142.7;0.014015416958654521;0.2
5429;PhD;Married;45579.0;0;1;10;145;1;33;2;1;1;1;4;1;4;6;0;0;0;0;0;0;0;1;3;77;4152;183;10;0;1;1;136.4;0.029325513196480937;0.49
9400;2n Cycle;Single;85485.0;0;0;73;630;26;611;44;18;54;1;6;6;6;2;0;0;0;0;0;0;0;0;1;67;3847;1383;19;0;0;0;126.4;0.04746835443037974;2.37
1740;Graduation;Married;55956.0;0;0;22;760;38;104;50;9;38;2;7;3;4;4;0;1;0;0;0;0;0;0;2;81;3922;999;16;1;0;0;128.8;0.05434782608695652;1.36
7488;Master;Single;64191.0;0;1;30;420;15;186;151;38;15;3;5;3;13;3;0;0;0;0;0;0;0;1;2;62;4362;825;24;0;1;1;143.3;0.034891835310537335;1.16
195;Graduation;Single;38808.0;1;0;21;125;17;52;3;19;30;4;5;1;4;8;1;0;0;0;0;0;1;1;2;53;4511;246;14;1;1;1;148.2;0.033738191632928474;0.42
635;Master;Married;57183.0;1;1;51;464;5;64;7;0;70;8;9;1;7;8;0;0;0;0;0;0;0;2;4;59;4306;610;25;0;2;1;141.5;0.0636042402826855;0.8
7527;Master;Divorced;23748.0;1;0;97;6;6;29;12;15;8;3;2;1;3;8;0;0;0;0;0;0;0;1;2;57;4424;76;9;0;1;1;145.3;0.013764624913971093;0.17
10319;Graduation;Married;66303.0;0;1;56;1090;12;96;16;12;60;4;3;4;11;8;0;1;0;0;0;0;0;1;3;54;4327;1286;22;1;1;1;142.1;0.0211118930330753;0.26
2296;Master;Married;37368.0;1;0;4;3;2;11;2;2;10;1;1;0;2;6;1;0;0;0;0;0;0;1;3;50;4034;30;4;1;1;1;132.5;0.007547169811320755;0.13
10637;Graduation;Married;40800.0;1;2;77;24;0;27;8;30;10;2;3;0;3;7;0;0;0;0;0;1;0;3;5;61;4383;99;8;0;3;1;144.0;0.020833333333333332;0.3
2931;Graduation;Divorced;71847.0;0;0;95;737;21;106;55;63;210;0;6;7;9;3;0;0;0;1;0;0;0;0;1;47;4485;1192;22;1;0;0;147.3;0.04073319755600814;1.36
907;Graduation;Married;46149.0;0;1;36;254;6;71;4;0;27;5;5;1;7;5;0;0;0;0;0;0;0;1;3;50;4051;362;18;0;1;1;133.1;0.03756574004507889;0.75
3698;Graduation;Together;78687.0;0;0;13;817;185;687;145;55;241;1;4;6;8;2;0;0;1;0;0;0;1;0;2;42;4528;2130;19;1;0;0;148.8;0.026881720430107524;1.34
9516;2n Cycle;Divorced;49118.0;0;0;90;620;54;239;99;98;119;2;9;7;10;7;0;1;0;0;1;0;1;0;1;54;4519;1229;28;2;0;0;148.5;0.06060606060606061;0.87
679;PhD;Married;37633.0;1;1;49;13;4;20;0;0;1;2;1;0;3;9;0;0;0;0;0;0;0;2;4;68;4486;38;6;0;2;1;147.4;0.006784260515603799;0.08
7384;Master;Together;39767.0;0;0;18;113;61;204;34;26;47;2;7;1;7;8;0;0;0;0;0;0;0;0;2;74;4182;485;17;0;0;0;137.4;0.050946142649199416;0.64
5043;Basic;Married;26997.0;0;0;89;7;23;78;133;49;144;2;4;2;5;7;0;0;0;0;0;0;0;0;2;74;4440;434;13;0;0;0;145.9;0.027416038382453736;0.39
5267;Graduation;Divorced;33986.0;1;0;43;16;2;18;2;1;5;1;1;0;3;7;0;0;0;0;0;0;0;1;2;55;4311;44;5;0;1;1;141.6;0.007062146892655367;0.1
